"day","aliveThatDay","diedThatDay","totalDeaths",
"13032","53","2","20681",
"13033","52","1","20682",
"13034","49","3","20685",
"13035","47","2","20687",
"13036","47","1","20688",
"13037","50","1","20689",
"13038","49","2","20691",
"13039","48","3","20694",
"13040","46","2","20696",
"13041","46","1","20697",
"13042","46","1","20698",
"13043","46","1","20699",
"13044","44","2","20701",
"13045","43","1","20702",
"13046","43","1","20703",
"13047","43","1","20704",
"13048","41","3","20707",
"13049","39","3","20710",
"13050","34","7","20717",
"13051","36","1","20718",
"13052","38","0","20718",
"13053","38","0","20718",
"13054","39","1","20719",
"13055","40","0","20719",
"13056","41","1","20720",
"13057","45","0","20720",
"13058","47","2","20722",
"13059","47","1","20723",
"13060","49","1","20724",
"13061","49","2","20726",
"13062","46","3","20729",
"13063","48","0","20729",
"13064","48","0","20729",
"13065","49","1","20730",
"13066","49","0","20730",
"13067","47","3","20733",
"13068","45","3","20736",
"13069","42","3","20739",
"13070","42","1","20740",
"13071","43","1","20741",
"13072","43","2","20743",
"13073","44","1","20744",
"13074","45","0","20744",
"13075","46","1","20745",
"13076","44","3","20748",
"13077","46","0","20748",
"13078","43","4","20752",
"13079","43","1","20753",
"13080","45","0","20753",
"13081","46","1","20754",
"13082","48","0","20754",
"13083","48","2","20756",
"13084","46","3","20759",
"13085","47","0","20759",
"13086","51","0","20759",
"13087","53","1","20760",
"13088","54","1","20761",
"13089","55","1","20762",
"13090","54","2","20764",
"13091","53","3","20767",
"13092","53","1","20768",
"13093","53","3","20771",
"13094","52","2","20773",
"13095","53","0","20773",
"13096","53","2","20775",
"13097","53","1","20776",
"13098","54","1","20777",
"13099","52","2","20779",
"13100","53","1","20780",
"13101","55","0","20780",
"13102","56","1","20781",
"13103","56","0","20781",
"13104","55","4","20785",
"13105","57","1","20786",
"13106","58","2","20788",
"13107","55","4","20792",
"13108","55","2","20794",
"13109","52","3","20797",
"13110","52","1","20798",
"13111","51","3","20801",
"13112","52","0","20801",
"13113","49","4","20805",
"13114","50","1","20806",
"13115","50","2","20808",
"13116","50","2","20810",
"13117","52","1","20811",
"13118","52","0","20811",
"13119","54","1","20812",
"13120","55","1","20813",
"13121","54","2","20815",
"13122","53","2","20817",
"13123","54","0","20817",
"13124","55","2","20819",
"13125","56","0","20819",
"13126","56","3","20822",
"13127","56","2","20824",
"13128","57","1","20825",
"13129","55","3","20828",
"13130","54","2","20830",
"13131","51","3","20833",
"13132","51","2","20835",
"13133","49","5","20840",
"13134","49","1","20841",
"13135","49","2","20843",
"13136","48","2","20845",
"13137","47","1","20846",
"13138","47","1","20847",
"13139","48","1","20848",
"13140","48","0","20848",
"13141","50","0","20848",
"13142","50","0","20848",
"13143","49","1","20849",
"13144","49","3","20852",
"13145","48","2","20854",
"13146","45","3","20857",
"13147","48","1","20858",
"13148","49","1","20859",
"13149","49","1","20860",
"13150","48","3","20863",
"13151","49","1","20864",
"13152","48","2","20866",
"13153","50","1","20867",
"13154","51","1","20868",
"13155","50","2","20870",
"13156","49","2","20872",
"13157","52","1","20873",
"13158","53","0","20873",
"13159","52","1","20874",
"13160","52","2","20876",
"13161","53","0","20876",
"13162","50","4","20880",
"13163","51","0","20880",
"13164","49","3","20883",
"13165","48","2","20885",
"13166","49","1","20886",
"13167","50","0","20886",
"13168","48","3","20889",
"13169","48","1","20890",
"13170","48","1","20891",
"13171","48","1","20892",
"13172","47","1","20893",
"13173","49","1","20894",
"13174","49","2","20896",
"13175","48","1","20897",
"13176","51","0","20897",
"13177","52","0","20897",
"13178","52","3","20900",
"13179","53","0","20900",
"13180","54","0","20900",
"13181","54","2","20902",
"13182","54","2","20904",
"13183","54","1","20905",
"13184","52","2","20907",
"13185","52","3","20910",
"13186","52","1","20911",
"13187","50","4","20915",
"13188","50","1","20916",
"13189","47","3","20919",
"13190","48","1","20920",
"13191","47","1","20921",
"13192","46","2","20923",
"13193","46","1","20924",
"13194","45","4","20928",
"13195","47","1","20929",
"13196","46","2","20931",
"13197","45","1","20932",
"13198","48","0","20932",
"13199","50","0","20932",
"13200","52","1","20933",
"13201","51","2","20935",
"13202","52","0","20935",
"13203","52","2","20937",
"13204","53","1","20938",
"13205","54","1","20939",
"13206","53","3","20942",
"13207","55","1","20943",
"13208","59","1","20944",
"13209","59","1","20945",
"13210","63","1","20946",
"13211","63","2","20948",
"13212","63","3","20951",
"13213","64","1","20952",
"13214","65","1","20953",
"13215","63","2","20955",
"13216","62","3","20958",
"13217","62","1","20959",
"13218","64","0","20959",
"13219","65","0","20959",
"13220","63","3","20962",
"13221","65","2","20964",
"13222","62","4","20968",
"13223","60","3","20971",
"13224","58","4","20975",
"13225","58","1","20976",
"13226","57","3","20979",
"13227","56","3","20982",
"13228","57","0","20982",
"13229","57","3","20985",
"13230","56","2","20987",
"13231","55","2","20989",
"13232","54","2","20991",
"13233","53","1","20992",
"13234","52","2","20994",
"13235","51","1","20995",
"13236","50","2","20997",
"13237","51","1","20998",
"13238","49","3","21001",
"13239","51","0","21001",
"13240","54","1","21002",
"13241","54","0","21002",
"13242","51","3","21005",
"13243","47","4","21009",
"13244","44","5","21014",
"13245","42","2","21016",
"13246","44","0","21016",
"13247","43","1","21017",
"13248","43","2","21019",
"13249","42","1","21020",
"13250","42","0","21020",
"13251","42","2","21022",
"13252","44","0","21022",
"13253","44","0","21022",
"13254","43","2","21024",
"13255","43","2","21026",
"13256","44","0","21026",
"13257","47","0","21026",
"13258","48","1","21027",
"13259","47","2","21029",
"13260","48","2","21031",
"13261","48","1","21032",
"13262","48","1","21033",
"13263","50","0","21033",
"13264","50","0","21033",
"13265","52","1","21034",
"13266","53","1","21035",
"13267","53","2","21037",
"13268","54","1","21038",
"13269","52","4","21042",
"13270","52","1","21043",
"13271","49","3","21046",
"13272","49","0","21046",
"13273","52","0","21046",
"13274","52","1","21047",
"13275","49","4","21051",
"13276","50","2","21053",
"13277","49","1","21054",
"13278","50","1","21055",
"13279","49","3","21058",
"13280","45","5","21063",
"13281","47","0","21063",
"13282","47","0","21063",
"13283","49","0","21063",
"13284","49","1","21064",
"13285","47","2","21066",
"13286","45","3","21069",
"13287","43","4","21073",
"13288","41","3","21076",
"13289","43","0","21076",
"13290","43","1","21077",
"13291","41","3","21080",
"13292","43","0","21080",
"13293","45","0","21080",
"13294","48","0","21080",
"13295","49","1","21081",
"13296","49","2","21083",
"13297","47","3","21086",
"13298","49","1","21087",
"13299","49","1","21088",
"13300","52","2","21090",
"13301","53","1","21091",
"13302","52","2","21093",
"13303","53","0","21093",
"13304","54","2","21095",
"13305","55","2","21097",
"13306","56","1","21098",
"13307","56","0","21098",
"13308","58","1","21099",
"13309","59","0","21099",
"13310","59","2","21101",
"13311","58","2","21103",
"13312","59","0","21103",
"13313","60","1","21104",
"13314","59","2","21106",
"13315","58","2","21108",
"13316","55","5","21113",
"13317","52","3","21116",
"13318","53","2","21118",
"13319","51","4","21122",
"13320","52","1","21123",
"13321","51","3","21126",
"13322","52","1","21127",
"13323","54","0","21127",
"13324","56","1","21128",
"13325","55","2","21130",
"13326","57","1","21131",
"13327","54","4","21135",
"13328","57","0","21135",
"13329","55","2","21137",
"13330","57","1","21138",
"13331","58","2","21140",
"13332","57","2","21142",
"13333","59","0","21142",
"13334","56","3","21145",
"13335","56","1","21146",
"13336","54","2","21148",
"13337","52","3","21151",
"13338","52","1","21152",
"13339","49","4","21156",
"13340","47","3","21159",
"13341","42","6","21165",
"13342","44","0","21165",
"13343","42","2","21167",
"13344","42","1","21168",
"13345","41","2","21170",
"13346","43","2","21172",
"13347","42","2","21174",
"13348","40","2","21176",
"13349","42","0","21176",
"13350","44","0","21176",
"13351","46","0","21176",
"13352","47","0","21176",
"13353","44","3","21179",
"13354","46","0","21179",
"13355","46","0","21179",
"13356","46","1","21180",
"13357","47","1","21181",
"13358","45","2","21183",
"13359","46","1","21184",
"13360","44","3","21187",
"13361","44","2","21189",
"13362","47","1","21190",
"13363","47","1","21191",
"13364","49","0","21191",
"13365","48","2","21193",
"13366","51","0","21193",
"13367","49","5","21198",
"13368","52","0","21198",
"13369","53","0","21198",
"13370","54","0","21198",
"13371","54","1","21199",
"13372","55","2","21201",
"13373","55","1","21202",
"13374","54","3","21205",
"13375","54","1","21206",
"13376","53","3","21209",
"13377","53","3","21212",
"13378","53","2","21214",
"13379","54","1","21215",
"13380","58","1","21216",
"13381","58","2","21218",
"13382","59","0","21218",
"13383","64","1","21219",
"13384","64","2","21221",
"13385","65","2","21223",
"13386","67","0","21223",
"13387","68","0","21223",
"13388","63","5","21228",
"13389","59","5","21233",
"13390","58","3","21236",
"13391","57","3","21239",
"13392","56","3","21242",
"13393","57","1","21243",
"13394","56","2","21245",
"13395","54","3","21248",
"13396","56","1","21249",
"13397","55","3","21252",
"13398","55","0","21252",
"13399","55","1","21253",
"13400","57","0","21253",
"13401","54","4","21257",
"13402","53","2","21259",
"13403","52","2","21261",
"13404","52","2","21263",
"13405","52","3","21266",
"13406","53","1","21267",
"13407","52","2","21269",
"13408","52","2","21271",
"13409","51","3","21274",
"13410","50","2","21276",
"13411","48","2","21278",
"13412","46","3","21281",
"13413","45","2","21283",
"13414","49","0","21283",
"13415","48","3","21286",
"13416","48","1","21287",
"13417","48","2","21289",
"13418","49","0","21289",
"13419","50","0","21289",
"13420","53","1","21290",
"13421","55","0","21290",
"13422","56","0","21290",
"13423","55","2","21292",
"13424","55","1","21293",
"13425","57","0","21293",
"13426","53","4","21297",
"13427","53","2","21299",
"13428","52","1","21300",
"13429","53","0","21300",
"13430","52","3","21303",
"13431","52","2","21305",
"13432","52","2","21307",
"13433","50","2","21309",
"13434","51","2","21311",
"13435","51","1","21312",
"13436","50","2","21314",
"13437","51","1","21315",
"13438","50","3","21318",
"13439","49","1","21319",
"13440","50","0","21319",
"13441","48","2","21321",
"13442","47","3","21324",
"13443","47","1","21325",
"13444","46","1","21326",
"13445","46","2","21328",
"13446","47","1","21329",
"13447","48","1","21330",
"13448","49","1","21331",
"13449","47","3","21334",
"13450","47","0","21334",
"13451","45","4","21338",
"13452","46","2","21340",
"13453","46","2","21342",
"13454","44","3","21345",
"13455","42","3","21348",
"13456","42","0","21348",
"13457","43","2","21350",
"13458","45","1","21351",
"13459","48","1","21352",
"13460","50","1","21353",
"13461","51","0","21353",
"13462","50","2","21355",
"13463","50","1","21356",
"13464","49","2","21358",
"13465","49","0","21358",
"13466","50","1","21359",
"13467","52","0","21359",
"13468","50","2","21361",
"13469","48","2","21363",
"13470","48","1","21364",
"13471","48","2","21366",
"13472","50","1","21367",
"13473","49","4","21371",
"13474","51","1","21372",
"13475","50","1","21373",
"13476","51","1","21374",
"13477","51","1","21375",
"13478","49","3","21378",
"13479","49","2","21380",
"13480","48","3","21383",
"13481","46","2","21385",
"13482","50","0","21385",
"13483","52","0","21385",
"13484","50","3","21388",
"13485","46","5","21393",
"13486","48","0","21393",
"13487","49","1","21394",
"13488","50","0","21394",
"13489","51","1","21395",
"13490","53","1","21396",
"13491","53","2","21398",
"13492","55","1","21399",
"13493","52","4","21403",
"13494","48","4","21407",
"13495","49","1","21408",
"13496","48","2","21410",
"13497","49","0","21410",
"13498","49","1","21411",
"13499","52","0","21411",
"13500","53","0","21411",
"13501","54","2","21413",
"13502","54","2","21415",
"13503","56","0","21415",
"13504","57","0","21415",
"13505","59","0","21415",
"13506","57","2","21417",
"13507","57","1","21418",
"13508","54","3","21421",
"13509","53","2","21423",
"13510","52","3","21426",
"13511","52","3","21429",
"13512","53","1","21430",
"13513","53","1","21431",
"13514","55","0","21431",
"13515","55","2","21433",
"13516","55","1","21434",
"13517","56","3","21437",
"13518","56","2","21439",
"13519","59","0","21439",
"13520","58","2","21441",
"13521","62","0","21441",
"13522","60","4","21445",
"13523","58","2","21447",
"13524","57","4","21451",
"13525","59","1","21452",
"13526","60","0","21452",
"13527","60","2","21454",
"13528","57","3","21457",
"13529","57","1","21458",
"13530","58","1","21459",
"13531","58","2","21461",
"13532","61","3","21464",
"13533","61","1","21465",
"13534","62","0","21465",
"13535","61","1","21466",
"13536","62","1","21467",
"13537","64","0","21467",
"13538","64","1","21468",
"13539","62","3","21471",
"13540","60","2","21473",
"13541","58","3","21476",
"13542","59","0","21476",
"13543","56","4","21480",
"13544","56","1","21481",
"13545","59","1","21482",
"13546","59","1","21483",
"13547","57","3","21486",
"13548","59","2","21488",
"13549","61","0","21488",
"13550","62","1","21489",
"13551","62","1","21490",
"13552","61","2","21492",
"13553","56","5","21497",
"13554","55","1","21498",
"13555","53","2","21500",
"13556","56","1","21501",
"13557","55","2","21503",
"13558","50","5","21508",
"13559","51","1","21509",
"13560","50","1","21510",
"13561","51","1","21511",
"13562","54","1","21512",
"13563","53","3","21515",
"13564","54","0","21515",
"13565","54","1","21516",
"13566","53","3","21519",
"13567","50","3","21522",
"13568","49","1","21523",
"13569","49","2","21525",
"13570","50","2","21527",
"13571","51","1","21528",
"13572","52","1","21529",
"13573","51","1","21530",
"13574","51","0","21530",
"13575","52","1","21531",
"13576","52","2","21533",
"13577","52","3","21536",
"13578","53","1","21537",
"13579","54","1","21538",
"13580","54","1","21539",
"13581","54","2","21541",
"13582","53","1","21542",
"13583","52","3","21545",
"13584","49","4","21549",
"13585","50","1","21550",
"13586","49","2","21552",
"13587","50","0","21552",
"13588","50","0","21552",
"13589","49","1","21553",
"13590","49","2","21555",
"13591","49","2","21557",
"13592","49","1","21558",
"13593","48","2","21560",
"13594","50","0","21560",
"13595","50","2","21562",
"13596","52","1","21563",
"13597","47","5","21568",
"13598","49","1","21569",
